S,K,r,q,sigma,T,Call,Put,Forward,S2
85,85,0.1,0.05,0.34,1.8,17.01085451,10.32467174,93.00481411,7225
85,85,0.1,0.05,0.34,1.9,17.44902938,10.44385633,93.47100269,7225
85,85,0.1,0.05,0.34,2.0,17.87065305,10.55158653,93.93952804,7225
85,85,0.1,0.05,0.36,0.5,9.355806788,7.308965348,87.15178524,7225
85,85,0.1,0.05,0.36,0.8,11.92010419,8.717891301,88.46891581,7225
85,85,0.1,0.05,0.36,0.9,12.65589078,9.080255574,88.91236809,7225
85,85,0.1,0.05,0.36,1.0,13.34718494,9.403864394,89.35804319,7225
85,85,0.1,0.05,0.36,1.3,15.2053746,10.19275185,90.70851707,7225
85,85,0.1,0.05,0.36,1.4,15.76509325,10.40706857,91.16319541,7225
85,85,0.1,0.05,0.36,1.5,16.29950032,10.60148198,91.62015283,7225
85,85,0.1,0.05,0.36,1.6,16.81066936,10.77800198,92.07940075,7225
85,85,0.1,0.05,0.36,1.7,17.30037371,10.93833894,92.54095067,7225
85,85,0.1,0.05,0.36,1.8,17.77014621,11.08396343,93.00481411,7225
85,85,0.1,0.05,0.36,1.9,18.22132447,11.21615143,93.47100269,7225
85,85,0.1,0.05,0.36,2.0,18.65508551,11.33601898,93.93952804,7225
85,85,0.1,0.05,0.38,0.0,0.0,0.0,85.0,7225
85,85,0.1,0.05,0.38,0.1,4.256399125,3.834574262,85.42606427,7225
85,85,0.1,0.05,0.38,0.2,6.098636763,5.261288125,85.8542642,7225
85,85,0.1,0.05,0.38,0.3,7.529731076,6.283086561,86.28461049,7225
85,85,0.1,0.05,0.38,0.4,8.742324377,7.092539474,86.7171139,7225
85,85,0.1,0.05,0.38,0.6,10.7767842,8.338899204,87.58863539,7225
85,85,0.1,0.05,0.38,0.9,13.2432497,9.667614493,88.91236809,7225
85,85,0.1,0.05,0.38,1.0,13.96007829,10.01675774,89.35804319,7225
85,85,0.1,0.05,0.38,1.1,14.6360244,10.33068833,89.80595225,7225
85,85,0.1,0.05,0.38,1.3,15.88327262,10.87064986,90.70851707,7225
85,85,0.1,0.05,0.38,1.4,16.46149411,11.10346943,91.16319541,7225
85,85,0.1,0.05,0.38,1.5,17.01308169,11.31506335,91.62015283,7225
85,85,0.1,0.05,0.38,1.6,17.54022844,11.50756106,92.07940075,7225
85,85,0.1,0.05,0.38,1.7,18.04480998,11.68277522,92.54095067,7225
85,85,0.1,0.05,0.38,1.8,18.52844771,11.84226493,93.00481411,7225
85,85,0.1,0.05,0.38,1.9,18.9925565,11.98738346,93.47100269,7225
85,85,0.1,0.05,0.38,2.0,19.4383814,12.11931488,93.93952804,7225
85,85,0.1,0.05,0.4,0.2,6.395798919,5.558450282,85.8542642,7225
85,85,0.1,0.05,0.4,0.6,11.27085953,8.832974532,87.58863539,7225
85,85,0.1,0.05,0.4,0.7,12.18917312,9.366187434,88.02767525,7225
85,85,0.1,0.05,0.4,1.0,14.57236748,10.62904693,89.35804319,7225
85,85,0.1,0.05,0.4,1.1,15.27166656,10.96633049,89.80595225,7225
85,85,0.1,0.05,0.4,1.2,15.93297481,11.27122658,90.25610646,7225
85,85,0.1,0.05,0.4,1.3,16.56030206,11.5476793,90.70851707,7225
85,85,0.1,0.05,0.4,1.4,17.1569341,11.79890942,91.16319541,7225
85,85,0.1,0.05,0.4,1.5,17.72560822,12.02758987,91.62015283,7225
85,85,0.1,0.05,0.4,1.6,18.2686372,12.23596982,92.07940075,7225
85,85,0.1,0.05,0.4,1.7,18.78799919,12.42596443,92.54095067,7225
85,85,0.1,0.05,0.4,1.8,19.28540427,12.59922149,93.00481411,7225
85,85,0.1,0.05,0.4,1.9,19.76234474,12.75717169,93.47100269,7225
85,85,0.1,0.05,0.4,2.0,20.22013382,12.9010673,93.93952804,7225
85,85,0.1,0.05,0.42,0.0,0.0,0.0,85.0,7225
85,85,0.1,0.05,0.42,0.1,4.680942746,4.259117883,85.42606427,7225
85,85,0.1,0.05,0.42,0.2,6.692888768,5.855540131,85.8542642,7225
85,85,0.1,0.05,0.42,0.3,8.250091138,7.003446623,86.28461049,7225
85,85,0.1,0.05,0.42,0.5,10.72274032,8.67589888,87.15178524,7225
85,85,0.1,0.05,0.42,0.7,12.71695736,9.893971673,88.02767525,7225
85,85,0.1,0.05,0.42,1.0,15.1839121,11.24059155,89.35804319,7225
85,85,0.1,0.05,0.42,1.2,16.58916936,11.92742113,90.25610646,7225
85,85,0.1,0.05,0.42,1.3,17.23626143,12.22363867,90.70851707,7225
85,85,0.1,0.05,0.42,1.4,17.85119044,12.49316576,91.16319541,7225
85,85,0.1,0.05,0.42,1.5,18.43683547,12.73881713,91.62015283,7225
85,85,0.1,0.05,0.42,1.6,18.99562927,12.96296189,92.07940075,7225
85,85,0.1,0.05,0.42,1.7,19.52965272,13.16761796,92.54095067,7225
85,85,0.1,0.05,0.42,1.8,20.04070479,13.35452201,93.00481411,7225
85,85,0.1,0.05,0.42,1.9,20.53035541,13.52518237,93.47100269,7225
85,85,0.1,0.05,0.42,2.0,20.99998616,13.68091964,93.93952804,7225
85,85,0.1,0.05,0.44,0.0,0.0,0.0,85.0,7225
85,85,0.1,0.05,0.44,0.1,4.893171427,4.471346564,85.42606427,7225
85,85,0.1,0.05,0.44,0.3,8.610051666,7.363407152,86.28461049,7225
85,85,0.1,0.05,0.44,0.9,15.00172796,11.42609275,88.91236809,7225
85,85,0.1,0.05,0.44,1.0,15.79458677,11.85126622,89.35804319,7225
85,85,0.1,0.05,0.44,1.2,17.2442439,12.58249567,90.25610646,7225
85,85,0.1,0.05,0.44,1.3,17.910971,12.89834824,90.70851707,7225
85,85,0.1,0.05,0.44,1.4,18.54406452,13.18603983,91.16319541,7225
85,85,0.1,0.05,0.44,1.5,19.14654563,13.44852729,91.62015283,7225
85,85,0.1,0.05,0.44,1.6,19.72096736,13.68829998,92.07940075,7225
85,85,0.1,0.05,0.44,1.7,20.26951359,13.90747882,92.54095067,7225
85,85,0.1,0.05,0.44,1.8,20.79407241,14.10788963,93.00481411,7225
85,85,0.1,0.05,0.44,1.9,21.29629162,14.29111858,93.47100269,7225
85,85,0.1,0.05,0.44,2.0,21.77762134,14.45855482,93.93952804,7225
85,85,0.1,0.05,0.46,0.1,5.105365903,4.68354104,85.42606427,7225
85,85,0.1,0.05,0.46,0.2,7.286803589,6.449454951,85.8542642,7225
85,85,0.1,0.05,0.46,0.5,11.63249536,9.585653916,87.15178524,7225
85,85,0.1,0.05,0.46,0.6,12.75068391,10.31279891,87.58863539,7225
85,85,0.1,0.05,0.46,0.8,14.71173245,11.50951956,88.46891581,7225
85,85,0.1,0.05,0.46,1.1,17.1729332,12.86759713,89.80595225,7225
85,85,0.1,0.05,0.46,1.3,18.58426832,13.57164556,90.70851707,7225
85,85,0.1,0.05,0.46,1.4,19.23537688,13.8773522,91.16319541,7225
85,85,0.1,0.05,0.46,1.5,19.85454202,14.15652367,91.62015283,7225
85,85,0.1,0.05,0.46,1.6,20.44443733,14.41176995,92.07940075,7225
85,85,0.1,0.05,0.46,1.7,21.00734999,14.64531523,92.54095067,7225
85,85,0.1,0.05,0.46,1.8,21.54525753,14.85907475,93.00481411,7225
85,85,0.1,0.05,0.46,1.9,22.05988584,15.0547128,93.47100269,7225
85,85,0.1,0.05,0.46,2.0,22.55275383,15.2336873,93.93952804,7225
85,85,0.1,0.05,0.48,0.0,0.0,0.0,85.0,7225
85,85,0.1,0.05,0.48,0.1,5.317522499,4.895697636,85.42606427,7225
85,85,0.1,0.05,0.48,0.4,10.79872,9.148935096,86.7171139,7225
85,85,0.1,0.05,0.48,0.9,16.16998201,12.5943468,88.91236809,7225
85,85,0.1,0.05,0.48,1.1,17.80436793,13.49903185,89.80595225,7225
85,85,0.1,0.05,0.48,1.3,19.25600479,14.24338203,90.70851707,7225
85,85,0.1,0.05,0.48,1.4,19.92496352,14.56693884,91.16319541,7225
85,85,0.1,0.05,0.48,1.5,20.56064495,14.86262661,91.62015283,7225
85,85,0.1,0.05,0.48,1.6,21.16584366,15.13317628,92.07940075,7225
85,85,0.1,0.05,0.48,1.7,21.74295045,15.38091569,92.54095067,7225
85,85,0.1,0.05,0.48,1.8,22.29403256,15.60784978,93.00481411,7225
85,85,0.1,0.05,0.48,1.9,22.82089429,15.81572124,93.47100269,7225
85,85,0.1,0.05,0.48,2.0,23.32512356,16.00605704,93.93952804,7225
85,85,0.1,0.05,0.5,0.0,0.0,0.0,85.0,7225
85,85,0.1,0.05,0.5,0.1,5.52963779,5.107812927,85.42606427,7225
85,85,0.1,0.05,0.5,0.3,9.68881592,8.442171406,86.28461049,7225
85,85,0.1,0.05,0.5,0.5,12.54063033,10.49378889,87.15178524,7225
85,85,0.1,0.05,0.5,0.6,13.73468669,11.29680169,87.58863539,7225
85,85,0.1,0.05,0.5,0.7,14.82217597,11.99919028,88.02767525,7225
85,85,0.1,0.05,0.5,0.8,15.82340354,12.62119065,88.46891581,7225
85,85,0.1,0.05,0.5,0.9,16.75261786,13.17698265,88.91236809,7225
85,85,0.1,0.05,0.5,1.0,17.62030141,13.67698086,89.35804319,7225
85,85,0.1,0.05,0.5,1.1,18.43445171,14.12911563,89.80595225,7225
85,85,0.1,0.05,0.5,1.3,19.92604312,14.91342036,90.70851707,7225
85,85,0.1,0.05,0.5,1.4,20.61267298,15.2546483,91.16319541,7225
85,85,0.1,0.05,0.5,1.5,21.26468866,15.56667032,91.62015283,7225
85,85,0.1,0.05,0.5,1.6,21.88500609,15.85233871,92.07940075,7225
85,85,0.1,0.05,0.5,1.7,22.4761201,16.11408533,92.54095067,7225
85,85,0.1,0.05,0.5,1.8,23.04018796,16.35400518,93.00481411,7225
85,85,0.1,0.05,0.5,1.9,23.57909266,16.57391962,93.47100269,7225
85,85,0.1,0.05,0.5,2.0,24.09449147,16.77542494,93.93952804,7225
85,90,0.1,0.05,0.1,0.0,0.0,5.0,85.0,7225
85,90,0.1,0.05,0.1,0.1,0.056729728,4.585154034,85.42606427,7225
85,90,0.1,0.05,0.1,0.2,0.289036264,4.352680993,85.8542642,7225
85,90,0.1,0.05,0.1,0.4,0.923732738,4.077895031,86.7171139,7225
85,90,0.1,0.05,0.1,0.6,1.605104118,3.876041789,87.58863539,7225
85,90,0.1,0.05,0.1,0.8,2.285501683,3.69887053,88.46891581,7225
85,90,0.1,0.05,0.1,1.2,3.606376687,3.379230637,90.25610646,7225
85,90,0.1,0.05,0.1,1.3,3.92651378,3.304368176,90.70851707,7225
85,90,0.1,0.05,0.1,1.4,4.242455302,3.231221796,91.16319541,7225
85,90,0.1,0.05,0.1,1.5,4.554191129,3.159712669,91.62015283,7225
85,90,0.1,0.05,0.1,1.6,4.861728797,3.089780361,92.07940075,7225
85,90,0.1,0.05,0.1,1.7,5.165087058,3.021376378,92.54095067,7225
85,90,0.1,0.05,0.1,1.8,5.464291789,2.954460068,93.00481411,7225
85,90,0.1,0.05,0.1,1.9,5.759373349,2.888995975,93.47100269,7225
85,90,0.1,0.05,0.1,2.0,6.050364872,2.824952116,93.93952804,7225
85,90,0.1,0.05,0.12,0.0,0.0,5.0,85.0,7225
85,90,0.1,0.05,0.12,0.2,0.482651555,4.546296284,85.8542642,7225
85,90,0.1,0.05,0.12,0.4,1.294493919,4.448656212,86.7171139,7225
85,90,0.1,0.05,0.12,0.7,2.483919748,4.322903157,88.02767525,7225
85,90,0.1,0.05,0.12,1.2,4.303585272,4.076439221,90.25610646,7225
85,90,0.1,0.05,0.12,1.3,4.645443655,4.02329805,90.70851707,7225
85,90,0.1,0.05,0.12,1.4,4.98066587,3.969432364,91.16319541,7225
85,90,0.1,0.05,0.12,1.5,5.309509781,3.915031321,91.62015283,7225
85,90,0.1,0.05,0.12,1.6,5.632208351,3.860259915,92.07940075,7225
85,90,0.1,0.05,0.12,1.7,5.948972296,3.805261615,92.54095067,7225
85,90,0.1,0.05,0.12,1.8,6.259992717,3.750160996,93.00481411,7225
85,90,0.1,0.05,0.12,1.9,6.565443533,3.695066158,93.47100269,7225
85,90,0.1,0.05,0.12,2.0,6.865483637,3.640070881,93.93952804,7225
85,90,0.1,0.05,0.14,0.1,0.225428235,4.753852541,85.42606427,7225
85,90,0.1,0.05,0.14,0.2,0.703477501,4.76712223,85.8542642,7225
85,90,0.1,0.05,0.14,0.5,2.145346887,4.854652569,87.15178524,7225
85,90,0.1,0.05,0.14,0.9,3.849854065,4.843874784,88.91236809,7225
85,90,0.1,0.05,0.14,1.0,4.243877175,4.824743716,89.35804319,7225
85,90,0.1,0.05,0.14,1.2,5.000347865,4.773201815,90.25610646,7225
85,90,0.1,0.05,0.14,1.3,5.364217615,4.742072011,90.70851707,7225
85,90,0.1,0.05,0.14,1.4,5.719291593,4.708058086,91.16319541,7225
85,90,0.1,0.05,0.14,1.5,6.066057705,4.671579246,91.62015283,7225
85,90,0.1,0.05,0.14,1.6,6.404942109,4.632993673,92.07940075,7225
85,90,0.1,0.05,0.14,1.7,6.736319851,4.59260917,92.54095067,7225
85,90,0.1,0.05,0.14,1.8,7.060523371,4.55069165,93.00481411,7225
85,90,0.1,0.05,0.14,1.9,7.37784934,4.507471965,93.47100269,7225
85,90,0.1,0.05,0.14,2.0,7.688564177,4.463151421,93.93952804,7225
85,90,0.1,0.05,0.16,0.1,0.344865275,4.873289581,85.42606427,7225
85,90,0.1,0.05,0.16,0.2,0.943256907,5.006901636,85.8542642,7225
85,90,0.1,0.05,0.16,0.4,2.076808238,5.230970531,86.7171139,7225
85,90,0.1,0.05,0.16,0.5,2.598568051,5.307873733,87.15178524,7225
85,90,0.1,0.05,0.16,0.6,3.095161536,5.366099207,87.58863539,7225
85,90,0.1,0.05,0.16,0.7,3.570015723,5.408999133,88.02767525,7225
85,90,0.1,0.05,0.16,0.8,4.025862888,5.439231735,88.46891581,7225
85,90,0.1,0.05,0.16,1.0,4.888756839,5.469623379,89.35804319,7225
85,90,0.1,0.05,0.16,1.2,5.696560285,5.469414235,90.25610646,7225
85,90,0.1,0.05,0.16,1.3,6.082590575,5.460444971,90.70851707,7225
85,90,0.1,0.05,0.16,1.4,6.457840812,5.446607306,91.16319541,7225
85,90,0.1,0.05,0.16,1.5,6.823005904,5.428527444,91.62015283,7225
85,90,0.1,0.05,0.16,1.6,7.178685795,5.406737359,92.07940075,7225
85,90,0.1,0.05,0.16,1.7,7.525403329,5.381692648,92.54095067,7225
85,90,0.1,0.05,0.16,1.8,7.863618057,5.353786336,93.00481411,7225
85,90,0.1,0.05,0.16,1.9,8.193737049,5.323359674,93.47100269,7225
85,90,0.1,0.05,0.16,2.0,8.516123446,5.29071069,93.93952804,7225
85,90,0.1,0.05,0.18,0.3,1.862740462,5.468323615,86.28461049,7225
85,90,0.1,0.05,0.18,0.4,2.479637096,5.633799389,86.7171139,7225
85,90,0.1,0.05,0.18,0.6,3.599930207,5.870867878,87.58863539,7225
85,90,0.1,0.05,0.18,0.7,4.115938657,5.954922066,88.02767525,7225
85,90,0.1,0.05,0.18,1.0,5.533284616,6.114151157,89.35804319,7225
85,90,0.1,0.05,0.18,1.2,6.392127885,6.164981835,90.25610646,7225
85,90,0.1,0.05,0.18,1.3,6.800385219,6.178239615,90.70851707,7225
85,90,0.1,0.05,0.18,1.4,7.195994491,6.184760985,91.16319541,7225
85,90,0.1,0.05,0.18,1.5,7.579842581,6.185364122,91.62015283,7225
85,90,0.1,0.05,0.18,1.6,7.952690639,6.180742203,92.07940075,7225
85,90,0.1,0.05,0.18,1.7,8.315198636,6.171487956,92.54095067,7225
85,90,0.1,0.05,0.18,1.8,8.66794409,6.158112369,93.00481411,7225
85,90,0.1,0.05,0.18,1.9,9.011436547,6.141059172,93.47100269,7225
85,90,0.1,0.05,0.18,2.0,9.346128951,6.120716195,93.93952804,7225
85,90,0.1,0.05,0.2,0.0,0.0,5.0,85.0,7225
85,90,0.1,0.05,0.2,0.4,2.887174813,6.041337106,86.7171139,7225
85,90,0.1,0.05,0.2,0.6,4.106584132,6.377521802,87.58863539,7225
85,90,0.1,0.05,0.2,0.7,4.662848066,6.501831476,88.02767525,7225
85,90,0.1,0.05,0.2,1.2,7.08696092,6.85981487,90.25610646,7225
85,90,0.1,0.05,0.2,1.3,7.517458306,6.895312702,90.70851707,7225
85,90,0.1,0.05,0.2,1.4,7.933520279,6.922286773,91.16319541,7225
85,90,0.1,0.05,0.2,1.5,8.336215367,6.941736907,91.62015283,7225
85,90,0.1,0.05,0.2,1.6,8.726457325,6.954508889,92.07940075,7225
85,90,0.1,0.05,0.2,1.7,9.10503599,6.961325309,92.54095067,7225
85,90,0.1,0.05,0.2,1.8,9.472640631,6.96280891,93.00481411,7225
85,90,0.1,0.05,0.2,1.9,9.829877911,6.959500536,93.47100269,7225
85,90,0.1,0.05,0.2,2.0,10.1772859,6.951873143,93.93952804,7225
85,90,0.1,0.05,0.22,0.1,0.792274067,5.320698374,85.42606427,7225
85,90,0.1,0.05,0.22,0.8,5.773810003,7.18717885,88.46891581,7225
85,90,0.1,0.05,0.22,1.0,6.820849257,7.401715798,89.35804319,7225
85,90,0.1,0.05,0.22,1.1,7.310619362,7.484453963,89.80595225,7225
85,90,0.1,0.05,0.22,1.2,7.780972456,7.553826405,90.25610646,7225
85,90,0.1,0.05,0.22,1.3,8.233685361,7.611539756,90.70851707,7225
85,90,0.1,0.05,0.22,1.4,8.670233371,7.658999865,91.16319541,7225
85,90,0.1,0.05,0.22,1.5,9.0918593,7.697380841,91.62015283,7225
85,90,0.1,0.05,0.22,1.6,9.499623396,7.72767496,92.07940075,7225
85,90,0.1,0.05,0.22,1.7,9.894440212,7.750729532,92.54095067,7225
85,90,0.1,0.05,0.22,1.8,10.27710639,7.767274665,93.00481411,7225
85,90,0.1,0.05,0.22,1.9,10.64832191,7.777944538,93.47100269,7225
85,90,0.1,0.05,0.22,2.0,11.0087067,7.783293942,93.93952804,7225
85,90,0.1,0.05,0.24,0.2,2.006811383,6.070456112,85.8542642,7225
85,90,0.1,0.05,0.24,0.3,2.907954925,6.513538078,86.28461049,7225
85,90,0.1,0.05,0.24,0.4,3.711568865,6.865731158,86.7171139,7225
85,90,0.1,0.05,0.24,0.5,4.444606062,7.153911744,87.15178524,7225
85,90,0.1,0.05,0.24,0.8,6.356510961,7.769879808,88.46891581,7225
85,90,0.1,0.05,0.24,1.1,7.979670783,8.153505384,89.80595225,7225
85,90,0.1,0.05,0.24,1.2,8.474077343,8.246931293,90.25610646,7225
85,90,0.1,0.05,0.24,1.3,8.948953028,8.326807424,90.70851707,7225
85,90,0.1,0.05,0.24,1.4,9.405976931,8.394743425,91.16319541,7225
85,90,0.1,0.05,0.24,1.5,9.84656074,8.45208228,91.62015283,7225
85,90,0.1,0.05,0.24,1.6,10.27190672,8.499958285,92.07940075,7225
85,90,0.1,0.05,0.24,1.7,10.68305039,8.539339713,92.54095067,7225
85,90,0.1,0.05,0.24,1.8,11.08089257,8.571060847,93.00481411,7225
85,90,0.1,0.05,0.24,1.9,11.46622383,8.595846458,93.47100269,7225
85,90,0.1,0.05,0.24,2.0,11.83974355,8.614330793,93.93952804,7225
85,90,0.1,0.05,0.26,0.2,2.287613694,6.351258423,85.8542642,7225
85,90,0.1,0.05,0.26,0.3,3.263525413,6.869108566,86.28461049,7225
85,90,0.1,0.05,0.26,0.5,4.910272378,7.61957806,87.15178524,7225
85,90,0.1,0.05,0.26,0.6,5.632597884,7.903535555,87.58863539,7225
85,90,0.1,0.05,0.26,0.8,6.938964999,8.352333846,88.46891581,7225
85,90,0.1,0.05,0.26,1.2,9.166191672,8.939045622,90.25610646,7225
85,90,0.1,0.05,0.26,1.3,9.663154976,9.041009371,90.70851707,7225
85,90,0.1,0.05,0.26,1.4,10.14061155,9.129378047,91.16319541,7225
85,90,0.1,0.05,0.26,1.5,10.60013791,9.205659449,91.62015283,7225
85,90,0.1,0.05,0.26,1.6,11.04307498,9.271126545,92.07940075,7225
85,90,0.1,0.05,0.26,1.7,11.47057646,9.326865776,92.54095067,7225
85,90,0.1,0.05,0.26,1.8,11.88364495,9.37381323,93.00481411,7225
85,90,0.1,0.05,0.26,1.9,12.28315961,9.412782238,93.47100269,7225
85,90,0.1,0.05,0.26,2.0,12.6698975,9.44448474,93.93952804,7225
85,90,0.1,0.05,0.28,0.1,1.319015355,5.847439661,85.42606427,7225
85,90,0.1,0.05,0.28,0.3,3.62137555,7.226958704,86.28461049,7225
85,90,0.1,0.05,0.28,0.6,6.142234734,8.413172405,87.58863539,7225
85,90,0.1,0.05,0.28,0.7,6.85388847,8.69287188,88.02767525,7225
85,90,0.1,0.05,0.28,0.8,7.521058766,8.934427613,88.46891581,7225
85,90,0.1,0.05,0.28,0.9,8.150475037,9.144495755,88.91236809,7225
85,90,0.1,0.05,0.28,1.0,8.747177655,9.328044196,89.35804319,7225
85,90,0.1,0.05,0.28,1.2,9.857232478,9.630086428,90.25610646,7225
85,90,0.1,0.05,0.28,1.3,10.37618956,9.754043957,90.70851707,7225
85,90,0.1,0.05,0.28,1.4,10.87400925,9.862775748,91.16319541,7225
85,90,0.1,0.05,0.28,1.5,11.35242978,9.95795132,91.62015283,7225
85,90,0.1,0.05,0.28,1.6,11.81292821,10.04097978,92.07940075,7225
85,90,0.1,0.05,0.28,1.7,12.25677429,10.11306361,92.54095067,7225
85,90,0.1,0.05,0.28,1.8,12.68507064,10.17523892,93.00481411,7225
85,90,0.1,0.05,0.28,1.9,13.09878345,10.22840607,93.47100269,7225
85,90,0.1,0.05,0.28,2.0,13.49876615,10.27335339,93.93952804,7225
85,90,0.1,0.05,0.3,0.2,2.859091795,6.922736524,85.8542642,7225
85,90,0.1,0.05,0.3,0.3,3.981021149,7.586604302,86.28461049,7225
85,90,0.1,0.05,0.3,0.4,4.961524417,8.115686709,86.7171139,7225
85,90,0.1,0.05,0.3,0.5,5.843763258,8.553068941,87.15178524,7225
85,90,0.1,0.05,0.3,0.6,6.652017219,8.92295489,87.58863539,7225
85,90,0.1,0.05,0.3,0.7,7.401545889,9.240529299,88.02767525,7225
85,90,0.1,0.05,0.3,1.0,9.387647861,9.968514401,89.35804319,7225
85,90,0.1,0.05,0.3,1.1,9.981262485,10.15509709,89.80595225,7225
85,90,0.1,0.05,0.3,1.3,11.08795845,10.46581284,90.70851707,7225
85,90,0.1,0.05,0.3,1.4,11.60604988,10.59481637,91.16319541,7225
85,90,0.1,0.05,0.3,1.5,12.10328942,10.70881096,91.62015283,7225
85,90,0.1,0.05,0.3,1.6,12.58128834,10.8093399,92.07940075,7225
85,90,0.1,0.05,0.3,1.7,13.0414308,10.89772012,92.54095067,7225
85,90,0.1,0.05,0.3,1.8,13.48491809,10.97508637,93.00481411,7225
85,90,0.1,0.05,0.3,1.9,13.91280228,11.04242491,93.47100269,7225
85,90,0.1,0.05,0.3,2.0,14.32601218,11.10059942,93.93952804,7225
85,90,0.1,0.05,0.32,0.1,1.69498413,6.223408436,85.42606427,7225
85,90,0.1,0.05,0.32,0.4,5.380198932,8.534361225,86.7171139,7225
85,90,0.1,0.05,0.32,0.5,6.311155937,9.02046162,87.15178524,7225
85,90,0.1,0.05,0.32,0.8,8.683796675,10.09716552,88.46891581,7225
85,90,0.1,0.05,0.32,1.1,10.64636356,10.82019816,89.80595225,7225
85,90,0.1,0.05,0.32,1.3,11.79836575,11.17622015,90.70851707,7225
85,90,0.1,0.05,0.32,1.4,12.33661888,11.32538537,91.16319541,7225
85,90,0.1,0.05,0.32,1.5,12.85257986,11.4581014,91.62015283,7225
85,90,0.1,0.05,0.32,1.6,13.34799264,11.5760442,92.07940075,7225
85,90,0.1,0.05,0.32,1.7,13.82435459,11.68064391,92.54095067,7225
85,90,0.1,0.05,0.32,1.8,14.28296463,11.77313291,93.00481411,7225
85,90,0.1,0.05,0.32,1.9,14.72495981,11.85458244,93.47100269,7225
85,90,0.1,0.05,0.32,2.0,15.1513436,11.92593084,93.93952804,7225
85,90,0.1,0.05,0.34,0.0,0.0,5.0,85.0,7225
85,90,0.1,0.05,0.34,0.1,1.888016207,6.416440513,85.42606427,7225
85,90,0.1,0.05,0.34,0.2,3.439881308,7.503526037,85.8542642,7225
85,90,0.1,0.05,0.34,0.3,4.704303935,8.309887088,86.28461049,7225
85,90,0.1,0.05,0.34,0.7,8.49590478,10.33488819,88.02767525,7225
85,90,0.1,0.05,0.34,1.0,10.6657147,11.24658125,89.35804319,7225
85,90,0.1,0.05,0.34,1.3,12.50731751,11.88517191,90.70851707,7225
85,90,0.1,0.05,0.34,1.4,13.06560587,12.05437236,91.16319541,7225
85,90,0.1,0.05,0.34,1.5,13.60017138,12.20569292,91.62015283,7225
85,90,0.1,0.05,0.34,1.6,14.11288953,12.3409411,92.07940075,7225
85,90,0.1,0.05,0.34,1.7,14.60536994,12.46165926,92.54095067,7225
85,90,0.1,0.05,0.34,1.8,15.07900836,12.56917664,93.00481411,7225
85,90,0.1,0.05,0.34,1.9,15.5350262,12.66464882,93.47100269,7225
85,90,0.1,0.05,0.34,2.0,15.97450098,12.74908822,93.93952804,7225
85,90,0.1,0.05,0.36,0.1,2.083714664,6.61213897,85.42606427,7225
85,90,0.1,0.05,0.36,0.2,3.732777944,7.796422673,85.8542642,7225
85,90,0.1,0.05,0.36,0.5,7.246474663,9.955780345,87.15178524,7225
85,90,0.1,0.05,0.36,1.2,12.60902668,12.38188063,90.25610646,7225
85,90,0.1,0.05,0.36,1.3,13.21472132,12.59257572,90.70851707,7225
85,90,0.1,0.05,0.36,1.4,13.79290369,12.78167019,91.16319541,7225
85,90,0.1,0.05,0.36,1.5,14.34593981,12.95146135,91.62015283,7225
85,90,0.1,0.05,0.36,1.6,14.87583579,13.10388735,92.07940075,7225
85,90,0.1,0.05,0.36,1.7,15.38431279,13.24060211,92.54095067,7225
85,90,0.1,0.05,0.36,1.8,15.87286282,13.3630311,93.00481411,7225
85,90,0.1,0.05,0.36,1.9,16.34279114,13.47241377,93.47100269,7225
85,90,0.1,0.05,0.36,2.0,16.79524894,13.56983619,93.93952804,7225
85,90,0.1,0.05,0.38,0.0,0.0,5.0,85.0,7225
85,90,0.1,0.05,0.38,0.5,7.714177254,10.42348294,87.15178524,7225
85,90,0.1,0.05,0.38,0.8,10.42315591,11.83652475,88.46891581,7225
85,90,0.1,0.05,0.38,1.2,13.2934801,13.06633405,90.25610646,7225
85,90,0.1,0.05,0.38,1.3,13.92048611,13.29834051,90.70851707,7225
85,90,0.1,0.05,0.38,1.4,14.5184078,13.5071743,91.16319541,7225
85,90,0.1,0.05,0.38,1.5,15.08976528,13.69528682,91.62015283,7225
85,90,0.1,0.05,0.38,1.6,15.63669463,13.86474619,92.07940075,7225
85,90,0.1,0.05,0.38,1.7,16.16102803,14.01731734,92.54095067,7225
85,90,0.1,0.05,0.38,1.8,16.6643533,14.15452158,93.00481411,7225
85,90,0.1,0.05,0.38,1.9,17.14805923,14.27768185,93.47100269,7225
85,90,0.1,0.05,0.38,2.0,17.61337036,14.3879576,93.93952804,7225
85,90,0.1,0.05,0.4,0.9,11.81235989,12.8063806,88.91236809,7225
85,90,0.1,0.05,0.4,1.0,12.574647,13.15551354,89.35804319,7225
85,90,0.1,0.05,0.4,1.1,13.2943807,13.4682153,89.80595225,7225
85,90,0.1,0.05,0.4,1.2,13.97637644,13.74923039,90.25610646,7225
85,90,0.1,0.05,0.4,1.3,14.62452201,14.0023764,90.70851707,7225
85,90,0.1,0.05,0.4,1.4,15.24201581,14.23078231,91.16319541,7225
85,90,0.1,0.05,0.4,1.5,15.83153142,14.43705296,91.62015283,7225
85,90,0.1,0.05,0.4,1.6,16.39533442,14.62338598,92.07940075,7225
85,90,0.1,0.05,0.4,1.7,16.9353676,14.79165692,92.54095067,7225
85,90,0.1,0.05,0.4,1.8,17.45331433,14.94348261,93.00481411,7225
